id,igdb_id,twitch_id,name,datetime,view_count
1905_4_11_0,1905,33214,Fortnite,2023-04-11 00:03:54.953295+00:00,31224
1372_4_11_0,1372,32399,Counter-Strike: Global Offensive,2023-04-11 00:03:54.953295+00:00,68857
1911_4_11_0,1911,29307,Path of Exile,2023-04-11 00:03:54.953295+00:00,45657
2963_4_11_0,2963,29595,Dota 2,2023-04-11 00:03:54.953295+00:00,37971
119133_4_11_0,119133,512953,ELDEN RING,2023-04-11 00:03:54.953295+00:00,30174
123_4_11_0,123,18122,World of Warcraft,2023-04-11 00:03:54.953295+00:00,23259
205780_4_11_0,205780,1745202732,FIFA 23,2023-04-11 00:03:54.953295+00:00,26892
200165_4_11_0,200165,1678052513,Call of Duty: Modern Warfare II,2023-04-11 00:03:54.953295+00:00,17835
131800_4_11_0,131800,512710,Call of Duty: Warzone,2023-04-11 00:03:54.953295+00:00,19517
2117_4_11_0,2117,65632,DayZ,2023-04-11 00:03:54.953295+00:00,22938
11198_4_11_0,11198,30921,Rocket League,2023-04-11 00:03:54.953295+00:00,20064
1020_4_11_1,1020,32982,Grand Theft Auto V,2023-04-11 01:03:51.897472+00:00,278332
121_4_11_1,121,27471,Minecraft,2023-04-11 01:03:51.897472+00:00,117805
126459_4_11_1,126459,516575,VALORANT,2023-04-11 01:03:51.897472+00:00,84121
115_4_11_1,115,21779,League of Legends,2023-04-11 01:03:51.897472+00:00,68617
114795_4_11_1,114795,511224,Apex Legends,2023-04-11 01:03:51.897472+00:00,64216
1372_4_11_1,1372,32399,Counter-Strike: Global Offensive,2023-04-11 01:03:51.897472+00:00,50486
1905_4_11_1,1905,33214,Fortnite,2023-04-11 01:03:51.897472+00:00,29028
1911_4_11_1,1911,29307,Path of Exile,2023-04-11 01:03:51.897472+00:00,40990
11198_4_11_1,11198,30921,Rocket League,2023-04-11 01:03:51.897472+00:00,36572
2963_4_11_1,2963,29595,Dota 2,2023-04-11 01:03:51.897472+00:00,31932
132181_4_11_1,132181,322503446,Resident Evil 4,2023-04-11 01:03:51.897472+00:00,25350
119133_4_11_1,119133,512953,ELDEN RING,2023-04-11 01:03:51.897472+00:00,27085
7360_4_11_1,7360,460630,Tom Clancy's Rainbow Six Siege,2023-04-11 01:03:51.897472+00:00,25577
18866_4_11_1,18866,491487,Dead by Daylight,2023-04-11 01:03:51.897472+00:00,17069
131800_4_11_1,131800,512710,Call of Duty: Warzone,2023-04-11 01:03:51.897472+00:00,20610
123_4_11_1,123,18122,World of Warcraft,2023-04-11 01:03:51.897472+00:00,22709
200165_4_11_1,200165,1678052513,Call of Duty: Modern Warfare II,2023-04-11 01:03:51.897472+00:00,14774
2117_4_11_1,2117,65632,DayZ,2023-04-11 01:03:51.897472+00:00,24380
1020_4_11_2,1020,32982,Grand Theft Auto V,2023-04-11 02:02:25.975974+00:00,274664
126459_4_11_2,126459,516575,VALORANT,2023-04-11 02:02:25.975974+00:00,83960
115_4_11_2,115,21779,League of Legends,2023-04-11 02:02:25.975974+00:00,72267
114795_4_11_2,114795,511224,Apex Legends,2023-04-11 02:02:25.975974+00:00,71613
1372_4_11_2,1372,32399,Counter-Strike: Global Offensive,2023-04-11 02:02:25.975974+00:00,62844
121_4_11_2,121,27471,Minecraft,2023-04-11 02:02:25.975974+00:00,51718
1905_4_11_2,1905,33214,Fortnite,2023-04-11 02:02:25.975974+00:00,28539
1911_4_11_2,1911,29307,Path of Exile,2023-04-11 02:02:25.975974+00:00,36374
132181_4_11_2,132181,322503446,Resident Evil 4,2023-04-11 02:02:25.975974+00:00,25445
18866_4_11_2,18866,491487,Dead by Daylight,2023-04-11 02:02:25.975974+00:00,18005
11198_4_11_2,11198,30921,Rocket League,2023-04-11 02:02:25.975974+00:00,24975
200165_4_11_2,200165,1678052513,Call of Duty: Modern Warfare II,2023-04-11 02:02:25.975974+00:00,14936
131800_4_11_2,131800,512710,Call of Duty: Warzone,2023-04-11 02:02:25.975974+00:00,19281
123_4_11_2,123,18122,World of Warcraft,2023-04-11 02:02:25.975974+00:00,22025
7360_4_11_2,7360,460630,Tom Clancy's Rainbow Six Siege,2023-04-11 02:02:25.975974+00:00,23572
119133_4_11_2,119133,512953,ELDEN RING,2023-04-11 02:02:25.975974+00:00,22650
2117_4_11_2,2117,65632,DayZ,2023-04-11 02:02:25.975974+00:00,22942
205780_4_11_2,205780,1745202732,FIFA 23,2023-04-11 02:02:25.975974+00:00,15467
2963_4_11_2,2963,29595,Dota 2,2023-04-11 02:02:25.975974+00:00,18304
1020_4_11_3,1020,32982,Grand Theft Auto V,2023-04-11 03:02:46.432995+00:00,257372
115_4_11_3,115,21779,League of Legends,2023-04-11 03:02:46.432995+00:00,88961
126459_4_11_3,126459,516575,VALORANT,2023-04-11 03:02:46.432995+00:00,78229
178351_4_11_3,178351,673760473,Crab Game,2023-04-11 03:02:46.432995+00:00,91359
114795_4_11_3,114795,511224,Apex Legends,2023-04-11 03:02:46.432995+00:00,43578
1372_4_11_3,1372,32399,Counter-Strike: Global Offensive,2023-04-11 03:02:46.432995+00:00,51047
121_4_11_3,121,27471,Minecraft,2023-04-11 03:02:46.432995+00:00,38202
1905_4_11_3,1905,33214,Fortnite,2023-04-11 03:02:46.432995+00:00,20012
1911_4_11_3,1911,29307,Path of Exile,2023-04-11 03:02:46.432995+00:00,27371
132181_4_11_3,132181,322503446,Resident Evil 4,2023-04-11 03:02:46.432995+00:00,20590
18866_4_11_3,18866,491487,Dead by Daylight,2023-04-11 03:02:46.432995+00:00,17828
200165_4_11_3,200165,1678052513,Call of Duty: Modern Warfare II,2023-04-11 03:02:46.432995+00:00,15005
131800_4_11_3,131800,512710,Call of Duty: Warzone,2023-04-11 03:02:46.432995+00:00,19439
119133_4_11_3,119133,512953,ELDEN RING,2023-04-11 03:02:46.432995+00:00,20122
123_4_11_3,123,18122,World of Warcraft,2023-04-11 03:02:46.432995+00:00,17557
2117_4_11_3,2117,65632,DayZ,2023-04-11 03:02:46.432995+00:00,19820
2963_4_11_3,2963,29595,Dota 2,2023-04-11 03:02:46.432995+00:00,14317
120176_4_11_3,120176,513143,Teamfight Tactics,2023-04-11 03:02:46.432995+00:00,18665
1020_4_11_4,1020,32982,Grand Theft Auto V,2023-04-11 04:02:33.523679+00:00,163522
126459_4_11_4,126459,516575,VALORANT,2023-04-11 04:02:33.523679+00:00,73539
178351_4_11_4,178351,673760473,Crab Game,2023-04-11 04:02:33.523679+00:00,82870
115_4_11_4,115,21779,League of Legends,2023-04-11 04:02:33.523679+00:00,55734
1372_4_11_4,1372,32399,Counter-Strike: Global Offensive,2023-04-11 04:02:33.523679+00:00,45414
114795_4_11_4,114795,511224,Apex Legends,2023-04-11 04:02:33.523679+00:00,34773
121_4_11_4,121,27471,Minecraft,2023-04-11 04:02:33.523679+00:00,35492
1905_4_11_4,1905,33214,Fortnite,2023-04-11 04:02:33.523679+00:00,22669
1911_4_11_4,1911,29307,Path of Exile,2023-04-11 04:02:33.523679+00:00,28884
132181_4_11_4,132181,322503446,Resident Evil 4,2023-04-11 04:02:33.523679+00:00,21281
200165_4_11_4,200165,1678052513,Call of Duty: Modern Warfare II,2023-04-11 04:02:33.523679+00:00,15949
131800_4_11_4,131800,512710,Call of Duty: Warzone,2023-04-11 04:02:33.523679+00:00,19162
18866_4_11_4,18866,491487,Dead by Daylight,2023-04-11 04:02:33.523679+00:00,12249
2117_4_11_4,2117,65632,DayZ,2023-04-11 04:02:33.523679+00:00,19896
120176_4_11_4,120176,513143,Teamfight Tactics,2023-04-11 04:02:33.523679+00:00,18736
123_4_11_4,123,18122,World of Warcraft,2023-04-11 04:02:33.523679+00:00,15621
45517_4_11_4,45517,29452,Virtual Casino,2023-04-11 04:02:33.523679+00:00,18082
125174_4_11_4,125174,515025,Overwatch 2,2023-04-11 04:02:33.523679+00:00,9576
1020_4_11_5,1020,32982,Grand Theft Auto V,2023-04-11 05:02:48.155801+00:00,111178
126459_4_11_5,126459,516575,VALORANT,2023-04-11 05:02:48.155801+00:00,59877
121_4_11_5,121,27471,Minecraft,2023-04-11 05:02:48.155801+00:00,70606
11177_4_11_5,11177,459527,Gang Beasts,2023-04-11 05:02:48.155801+00:00,76853
115_4_11_5,115,21779,League of Legends,2023-04-11 05:02:48.155801+00:00,53646
114795_4_11_5,114795,511224,Apex Legends,2023-04-11 05:02:48.155801+00:00,31373
1372_4_11_5,1372,32399,Counter-Strike: Global Offensive,2023-04-11 05:02:48.155801+00:00,39678
1905_4_11_5,1905,33214,Fortnite,2023-04-11 05:02:48.155801+00:00,19373
1911_4_11_5,1911,29307,Path of Exile,2023-04-11 05:02:48.155801+00:00,27668
132181_4_11_5,132181,322503446,Resident Evil 4,2023-04-11 05:02:48.155801+00:00,21708
131800_4_11_5,131800,512710,Call of Duty: Warzone,2023-04-11 05:02:48.155801+00:00,17077
18866_4_11_5,18866,491487,Dead by Daylight,2023-04-11 05:02:48.155801+00:00,12824
45517_4_11_5,45517,29452,Virtual Casino,2023-04-11 05:02:48.155801+00:00,20227
2117_4_11_5,2117,65632,DayZ,2023-04-11 05:02:48.155801+00:00,17896
120176_4_11_5,120176,513143,Teamfight Tactics,2023-04-11 05:02:48.155801+00:00,17204
200165_4_11_5,200165,1678052513,Call of Duty: Modern Warfare II,2023-04-11 05:02:48.155801+00:00,7560
2963_4_11_5,2963,29595,Dota 2,2023-04-11 05:02:48.155801+00:00,15458
125174_4_11_5,125174,515025,Overwatch 2,2023-04-11 05:02:48.155801+00:00,9306
126459_4_11_6,126459,516575,VALORANT,2023-04-11 06:03:10.715420+00:00,68767
1020_4_11_6,1020,32982,Grand Theft Auto V,2023-04-11 06:03:10.715420+00:00,59257
121_4_11_6,121,27471,Minecraft,2023-04-11 06:03:10.715420+00:00,68649
115_4_11_6,115,21779,League of Legends,2023-04-11 06:03:10.715420+00:00,53002
1372_4_11_6,1372,32399,Counter-Strike: Global Offensive,2023-04-11 06:03:10.715420+00:00,35485
1905_4_11_6,1905,33214,Fortnite,2023-04-11 06:03:10.715420+00:00,18897
1911_4_11_6,1911,29307,Path of Exile,2023-04-11 06:03:10.715420+00:00,32605
114795_4_11_6,114795,511224,Apex Legends,2023-04-11 06:03:10.715420+00:00,21808
132181_4_11_6,132181,322503446,Resident Evil 4,2023-04-11 06:03:10.715420+00:00,24144
45517_4_11_6,45517,29452,Virtual Casino,2023-04-11 06:03:10.715420+00:00,21917
18866_4_11_6,18866,491487,Dead by Daylight,2023-04-11 06:03:10.715420+00:00,13902
131800_4_11_6,131800,512710,Call of Duty: Warzone,2023-04-11 06:03:10.715420+00:00,15920
2963_4_11_6,2963,29595,Dota 2,2023-04-11 06:03:10.715420+00:00,17231
125174_4_11_6,125174,515025,Overwatch 2,2023-04-11 06:03:10.715420+00:00,9014
19698_4_11_6,19698,417528,Albion Online,2023-04-11 06:03:10.715420+00:00,13742
123_4_11_6,123,18122,World of Warcraft,2023-04-11 06:03:10.715420+00:00,12245
200165_4_11_6,200165,1678052513,Call of Duty: Modern Warfare II,2023-04-11 06:03:10.715420+00:00,6625
133379_4_11_6,133379,1754564141,Crab Champions,2023-04-11 06:03:10.715420+00:00,12416
126459_4_11_7,126459,516575,VALORANT,2023-04-11 07:04:26.361560+00:00,64204
121_4_11_7,121,27471,Minecraft,2023-04-11 07:04:26.361560+00:00,65964
1020_4_11_7,1020,32982,Grand Theft Auto V,2023-04-11 07:04:26.361560+00:00,56817
115_4_11_7,115,21779,League of Legends,2023-04-11 07:04:26.361560+00:00,50776
1372_4_11_7,1372,32399,Counter-Strike: Global Offensive,2023-04-11 07:04:26.361560+00:00,41833
1911_4_11_7,1911,29307,Path of Exile,2023-04-11 07:04:26.361560+00:00,39088
114795_4_11_7,114795,511224,Apex Legends,2023-04-11 07:04:26.361560+00:00,15995
132181_4_11_7,132181,322503446,Resident Evil 4,2023-04-11 07:04:26.361560+00:00,23931
131800_4_11_7,131800,512710,Call of Duty: Warzone,2023-04-11 07:04:26.361560+00:00,17098
2963_4_11_7,2963,29595,Dota 2,2023-04-11 07:04:26.361560+00:00,18238
45517_4_11_7,45517,29452,Virtual Casino,2023-04-11 07:04:26.361560+00:00,18848
1905_4_11_7,1905,33214,Fortnite,2023-04-11 07:04:26.361560+00:00,16533
18866_4_11_7,18866,491487,Dead by Daylight,2023-04-11 07:04:26.361560+00:00,11961
125174_4_11_7,125174,515025,Overwatch 2,2023-04-11 07:04:26.361560+00:00,10246
19698_4_11_7,19698,417528,Albion Online,2023-04-11 07:04:26.361560+00:00,13990
200165_4_11_7,200165,1678052513,Call of Duty: Modern Warfare II,2023-04-11 07:04:26.361560+00:00,8718
123_4_11_7,123,18122,World of Warcraft,2023-04-11 07:04:26.361560+00:00,10521
120176_4_11_7,120176,513143,Teamfight Tactics,2023-04-11 07:04:26.361560+00:00,13481
115_4_11_8,115,21779,League of Legends,2023-04-11 08:03:29.808723+00:00,56836
126459_4_11_8,126459,516575,VALORANT,2023-04-11 08:03:29.808723+00:00,57778
121_4_11_8,121,27471,Minecraft,2023-04-11 08:03:29.808723+00:00,64673
1020_4_11_8,1020,32982,Grand Theft Auto V,2023-04-11 08:03:29.808723+00:00,49526
1372_4_11_8,1372,32399,Counter-Strike: Global Offensive,2023-04-11 08:03:29.808723+00:00,49704
1911_4_11_8,1911,29307,Path of Exile,2023-04-11 08:03:29.808723+00:00,41255
2963_4_11_8,2963,29595,Dota 2,2023-04-11 08:03:29.808723+00:00,27721
114795_4_11_8,114795,511224,Apex Legends,2023-04-11 08:03:29.808723+00:00,20332
1905_4_11_8,1905,33214,Fortnite,2023-04-11 08:03:29.808723+00:00,21151
45517_4_11_8,45517,29452,Virtual Casino,2023-04-11 08:03:29.808723+00:00,16020
131800_4_11_8,131800,512710,Call of Duty: Warzone,2023-04-11 08:03:29.808723+00:00,14642
132181_4_11_8,132181,322503446,Resident Evil 4,2023-04-11 08:03:29.808723+00:00,13914
120176_4_11_8,120176,513143,Teamfight Tactics,2023-04-11 08:03:29.808723+00:00,15163
125174_4_11_8,125174,515025,Overwatch 2,2023-04-11 08:03:29.808723+00:00,10408
1279_4_11_8,1279,138585,Hearthstone,2023-04-11 08:03:29.808723+00:00,14506
18866_4_11_8,18866,491487,Dead by Daylight,2023-04-11 08:03:29.808723+00:00,9063
19698_4_11_8,19698,417528,Albion Online,2023-04-11 08:03:29.808723+00:00,13255
1372_4_11_9,1372,32399,Counter-Strike: Global Offensive,2023-04-11 09:02:45.245121+00:00,112722
115_4_11_9,115,21779,League of Legends,2023-04-11 09:02:45.245121+00:00,71660
126459_4_11_9,126459,516575,VALORANT,2023-04-11 09:02:45.245121+00:00,49899
1020_4_11_9,1020,32982,Grand Theft Auto V,2023-04-11 09:02:45.245121+00:00,47470
1911_4_11_9,1911,29307,Path of Exile,2023-04-11 09:02:45.245121+00:00,41512
2963_4_11_9,2963,29595,Dota 2,2023-04-11 09:02:45.245121+00:00,30040
114795_4_11_9,114795,511224,Apex Legends,2023-04-11 09:02:45.245121+00:00,22215
1905_4_11_9,1905,33214,Fortnite,2023-04-11 09:02:45.245121+00:00,28011
45517_4_11_9,45517,29452,Virtual Casino,2023-04-11 09:02:45.245121+00:00,20196
120176_4_11_9,120176,513143,Teamfight Tactics,2023-04-11 09:02:45.245121+00:00,17110
121_4_11_9,121,27471,Minecraft,2023-04-11 09:02:45.245121+00:00,13601
131800_4_11_9,131800,512710,Call of Duty: Warzone,2023-04-11 09:02:45.245121+00:00,14179
1279_4_11_9,1279,138585,Hearthstone,2023-04-11 09:02:45.245121+00:00,15523
123_4_11_9,123,18122,World of Warcraft,2023-04-11 09:02:45.245121+00:00,13966
132181_4_11_9,132181,322503446,Resident Evil 4,2023-04-11 09:02:45.245121+00:00,13863
8258_4_11_9,8258,488615,Street Fighter V,2023-04-11 09:02:45.245121+00:00,14847
19698_4_11_9,19698,417528,Albion Online,2023-04-11 09:02:45.245121+00:00,14165
15536_4_11_9,15536,491931,Escape from Tarkov,2023-04-11 09:02:45.245121+00:00,13364
1372_4_11_10,1372,32399,Counter-Strike: Global Offensive,2023-04-11 10:03:20.490252+00:00,111026
115_4_11_10,115,21779,League of Legends,2023-04-11 10:03:20.490252+00:00,98725
126459_4_11_10,126459,516575,VALORANT,2023-04-11 10:03:20.490252+00:00,53980
2963_4_11_10,2963,29595,Dota 2,2023-04-11 10:03:20.490252+00:00,46427
1020_4_11_10,1020,32982,Grand Theft Auto V,2023-04-11 10:03:20.490252+00:00,34646
114795_4_11_10,114795,511224,Apex Legends,2023-04-11 10:03:20.490252+00:00,33750
1905_4_11_10,1905,33214,Fortnite,2023-04-11 10:03:20.490252+00:00,26334
1911_4_11_10,1911,29307,Path of Exile,2023-04-11 10:03:20.490252+00:00,28789
120176_4_11_10,120176,513143,Teamfight Tactics,2023-04-11 10:03:20.490252+00:00,21174
45517_4_11_10,45517,29452,Virtual Casino,2023-04-11 10:03:20.490252+00:00,17723
131800_4_11_10,131800,512710,Call of Duty: Warzone,2023-04-11 10:03:20.490252+00:00,15698
123_4_11_10,123,18122,World of Warcraft,2023-04-11 10:03:20.490252+00:00,15548
8258_4_11_10,8258,488615,Street Fighter V,2023-04-11 10:03:20.490252+00:00,17245
18866_4_11_10,18866,491487,Dead by Daylight,2023-04-11 10:03:20.490252+00:00,11922
121_4_11_10,121,27471,Minecraft,2023-04-11 10:03:20.490252+00:00,14222
19698_4_11_10,19698,417528,Albion Online,2023-04-11 10:03:20.490252+00:00,15442
1279_4_11_10,1279,138585,Hearthstone,2023-04-11 10:03:20.490252+00:00,15089
132181_4_11_10,132181,322503446,Resident Evil 4,2023-04-11 10:03:20.490252+00:00,13548
7360_4_11_10,7360,460630,Tom Clancy's Rainbow Six Siege,2023-04-11 10:03:20.490252+00:00,13551
1372_4_11_11,1372,32399,Counter-Strike: Global Offensive,2023-04-11 11:03:26.029709+00:00,155142
115_4_11_11,115,21779,League of Legends,2023-04-11 11:03:26.029709+00:00,119510
2963_4_11_11,2963,29595,Dota 2,2023-04-11 11:03:26.029709+00:00,86084
126459_4_11_11,126459,516575,VALORANT,2023-04-11 11:03:26.029709+00:00,61105
1020_4_11_11,1020,32982,Grand Theft Auto V,2023-04-11 11:03:26.029709+00:00,36218
114795_4_11_11,114795,511224,Apex Legends,2023-04-11 11:03:26.029709+00:00,27091
1905_4_11_11,1905,33214,Fortnite,2023-04-11 11:03:26.029709+00:00,25829
1911_4_11_11,1911,29307,Path of Exile,2023-04-11 11:03:26.029709+00:00,30865
120176_4_11_11,120176,513143,Teamfight Tactics,2023-04-11 11:03:26.029709+00:00,24433
121_4_11_11,121,27471,Minecraft,2023-04-11 11:03:26.029709+00:00,21388
8258_4_11_11,8258,488615,Street Fighter V,2023-04-11 11:03:26.029709+00:00,20224
123_4_11_11,123,18122,World of Warcraft,2023-04-11 11:03:26.029709+00:00,17623
1279_4_11_11,1279,138585,Hearthstone,2023-04-11 11:03:26.029709+00:00,18799
131800_4_11_11,131800,512710,Call of Duty: Warzone,2023-04-11 11:03:26.029709+00:00,16473
18866_4_11_11,18866,491487,Dead by Daylight,2023-04-11 11:03:26.029709+00:00,13601
7360_4_11_11,7360,460630,Tom Clancy's Rainbow Six Siege,2023-04-11 11:03:26.029709+00:00,15278
45517_4_11_11,45517,29452,Virtual Casino,2023-04-11 11:03:26.029709+00:00,15603
19698_4_11_11,19698,417528,Albion Online,2023-04-11 11:03:26.029709+00:00,15325
1372_4_11_12,1372,32399,Counter-Strike: Global Offensive,2023-04-11 12:03:19.856423+00:00,188361
115_4_11_12,115,21779,League of Legends,2023-04-11 12:03:19.856423+00:00,129608
2963_4_11_12,2963,29595,Dota 2,2023-04-11 12:03:19.856423+00:00,110888
126459_4_11_12,126459,516575,VALORANT,2023-04-11 12:03:19.856423+00:00,52136
1020_4_11_12,1020,32982,Grand Theft Auto V,2023-04-11 12:03:19.856423+00:00,49570
114795_4_11_12,114795,511224,Apex Legends,2023-04-11 12:03:19.856423+00:00,43940
1905_4_11_12,1905,33214,Fortnite,2023-04-11 12:03:19.856423+00:00,27097
1911_4_11_12,1911,29307,Path of Exile,2023-04-11 12:03:19.856423+00:00,33360
121_4_11_12,121,27471,Minecraft,2023-04-11 12:03:19.856423+00:00,24516
